icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,departure_airport_icao,arrival_airport_icao,departure_airport_name,arrival_airport_name,departure_city,arrival_city,departure_lat,departure_lon,arrival_lat,arrival_lon,airline,route_confidence,route_distance_km,anomaly
4071d9,EZY3273,United Kingdom,1753811174,1753811175,7.6953,49.9863,11285.22,False,239.86,146.99,0.33,,11612.88,5265,False,0,EGGW,LOWW,London Luton,Vienna Airport,London,Vienna,51.8747,-0.3683,48.1103,16.5697,easyJet,high,1925.9909084174203,0
300554,DLA4YX,Italy,1753811174,1753811175,12.9661,47.7691,5204.46,False,179.51,331.97,-7.15,,5387.34,1000,False,0,EDDM,LOWW,Munich Airport,Vienna Airport,Munich,Vienna,48.3538,11.7861,48.1103,16.5697,Unknown,medium,531.6670719805866,0
4b19fd,SWR47D,Switzerland,1753811174,1753811175,9.7692,45.1863,9144.0,False,214.96,327.91,0.0,,9532.62,1000,False,0,LSZH,LOWW,Zurich Airport,Vienna Airport,Zurich,Vienna,47.4647,8.5492,48.1103,16.5697,Swiss International,high,893.1549982028931,0
30055b,DLA4RX,Italy,1753811175,1753811175,11.1378,45.0294,8633.46,False,221.42,352.79,6.18,,8953.5,1000,False,0,LIMC,EDDM,Milan Malpensa,Munich Airport,Milan,Munich,45.6306,8.7281,48.3538,11.7861,Unknown,medium,454.5200241782972,0
4b19ff,SWR992Q,Switzerland,1753811175,1753811175,8.7212,46.1109,8534.4,False,234.2,1.89,-0.33,,8869.68,1000,False,0,LSZH,LOWW,Zurich Airport,Vienna Airport,Zurich,Vienna,47.4647,8.5492,48.1103,16.5697,Swiss International,high,893.1549982028931,0
4cac23,RYR9QT,Ireland,1753811175,1753811175,10.6381,52.2232,10668.0,False,236.61,42.89,0.0,,10881.36,3737,False,0,EGKK,EKCH,London Gatwick,Copenhagen Airport,London,Copenhagen,51.1481,-0.1903,55.6181,12.6561,Ryanair,high,1509.807673897626,0
3ff2ef,DMZSH,Germany,1753811149,1753811149,7.4429,52.1474,76.2,False,34.97,153.81,-0.33,,,,False,0,EDDF,EHAM,Frankfurt Airport,Amsterdam Schiphol,Frankfurt,Amsterdam,50.0379,8.5622,52.3105,4.7683,Unknown,medium,490.8960156472752,0
4caaa8,ITY417,Ireland,1753811174,1753811174,8.1214,49.1604,10660.38,False,216.73,171.81,0.33,,10988.04,1000,False,0,EDDF,LSZH,Frankfurt Airport,Zurich Airport,Frankfurt,Zurich,50.0379,8.5622,47.4647,8.5492,Unknown,medium,285.6288450490251,0
451d86,ASL93Z,Bulgaria,1753811175,1753811175,8.4833,47.5207,693.42,False,76.82,137.44,-4.23,,800.1,6004,False,0,LSZH,LIMC,Zurich Airport,Milan Malpensa,Zurich,Milan,47.4647,8.5492,45.6306,8.7281,Unknown,medium,204.5512872959248,0
710121,SVA112,Saudi Arabia,1753811175,1753811175,5.4373,50.0566,10668.0,False,258.14,116.26,0.0,,11003.28,2726,False,0,EHAM,LFPG,Amsterdam Schiphol,Paris Charles de Gaulle,Amsterdam,Paris,52.3105,4.7683,49.0097,2.5479,Unknown,medium,441.5715720387802,0
4d2136,ULC66,Malta,1753811175,1753811175,14.4861,49.5435,11887.2,False,263.65,113.21,-0.33,,12176.76,1410,False,0,LOWW,EDDM,Vienna Airport,Munich Airport,Vienna,Munich,48.1103,16.5697,48.3538,11.7861,Unknown,medium,531.6670719805866,0
3c54a2,EWG9YA,Germany,1753811174,1753811175,10.1401,53.2951,3406.14,False,158.86,12.91,-6.18,,3482.34,5360,False,0,EKCH,EDDF,Copenhagen Airport,Frankfurt Airport,Copenhagen,Frankfurt,55.6181,12.6561,50.0379,8.5622,Unknown,medium,768.2182355354822,0
4081bc,BAW961L,United Kingdom,1753811174,1753811174,6.9931,48.2926,10355.58,False,219.69,270.81,0.0,,10713.72,6661,False,0,EGKK,LEMD,London Gatwick,Madrid Barajas,London,Madrid,51.1481,-0.1903,40.4983,-3.5676,British Airways,high,1240.1457071090194,0
4d2080,RYR8TH,Malta,1753811174,1753811174,12.7963,48.4304,10058.4,False,209.68,42.81,0.0,,10317.48,1000,False,0,EIDW,LIRF,Dublin Airport,Rome Fiumicino,Dublin,Rome,53.4213,-6.27,41.8003,12.2389,Ryanair,high,2425.869435070117,0
4d2085,EWG6MB,Malta,1753811174,1753811175,8.893,52.2372,9014.46,False,217.54,225.38,-15.28,,9235.44,0747,False,0,EDDF,EHAM,Frankfurt Airport,Amsterdam Schiphol,Frankfurt,Amsterdam,50.0379,8.5622,52.3105,4.7683,Unknown,medium,490.8960156472752,0
4d204e,CPV825,Malta,1753811175,1753811175,9.5325,45.5836,3863.34,False,149.23,85.06,14.31,,4008.12,0002,False,0,LIMC,LSZH,Milan Malpensa,Zurich Airport,Milan,Zurich,45.6306,8.7281,47.4647,8.5492,Unknown,medium,204.5512872959248,0
3e1a80,DIBFS,Germany,1753811175,1753811175,10.7345,49.7747,2567.94,False,139.54,33.57,-7.8,,2667.0,3060,False,0,EDDM,EDDF,Munich Airport,Frankfurt Airport,Munich,Frankfurt,48.3538,11.7861,50.0379,8.5622,Unknown,medium,403.7368321696943,0
4b18f2,SWR9AA,Switzerland,1753811174,1753811175,11.0654,47.9273,4800.6,False,216.97,54.65,-8.78,,4998.72,3042,False,0,LSZH,LIRF,Zurich Airport,Rome Fiumicino,Zurich,Rome,47.4647,8.5492,41.8003,12.2389,Swiss International,high,750.3740673940231,0
4d208e,WZZ18GJ,Malta,1753811175,1753811175,13.4152,51.3659,11582.4,False,226.83,279.4,0.0,,11856.72,3567,False,0,EDDM,EKCH,Munich Airport,Copenhagen Airport,Munich,Copenhagen,48.3538,11.7861,55.6181,12.6561,Unknown,medium,812.0995051539496,0
4b191f,LX9TST,Switzerland,1753811174,1753811175,8.565,47.4419,381.0,False,0.0,0.0,0.0,,487.68,7776,False,0,LSZH,LFPG,Zurich Airport,Paris Charles de Gaulle,Zurich,Paris,47.4647,8.5492,49.0097,2.5479,Swiss International,high,687.8653672394695,1
398578,AFR35NA,France,1753811175,1753811175,8.7175,45.647,518.16,False,82.75,336.94,11.05,,563.88,1000,False,0,LFPG,EGLL,Paris Charles de Gaulle,London Heathrow,Paris,London,49.0097,2.5479,51.47,-0.4543,Air France,high,430.8499127753536,0
40717e,EXS1DJ,United Kingdom,1753811175,1753811175,10.105,48.0758,10668.0,False,255.33,128.95,0.33,,10995.66,2255,False,0,LSZH,EDDM,Zurich Airport,Munich Airport,Zurich,Munich,47.4647,8.5492,48.3538,11.7861,Unknown,medium,372.6033810834516,0
407181,EXS2CW,United Kingdom,1753811175,1753811175,8.9335,50.0976,10668.0,False,252.52,136.32,0.0,,10957.56,2215,False,0,EDDF,LSZH,Frankfurt Airport,Zurich Airport,Frankfurt,Zurich,50.0379,8.5622,47.4647,8.5492,Unknown,medium,285.6288450490251,0
407179,EXS193,United Kingdom,1753811174,1753811175,11.1325,48.6057,10668.0,False,250.65,138.16,0.0,,10972.8,4714,False,0,EDDM,LSZH,Munich Airport,Zurich Airport,Munich,Zurich,48.3538,11.7861,47.4647,8.5492,Unknown,medium,372.6033810834516,0
407177,EXS36Q,United Kingdom,1753811174,1753811174,13.6706,45.6726,11277.6,False,249.29,95.92,0.0,,11612.88,0523,False,0,EDDM,LOWW,Munich Airport,Vienna Airport,Munich,Vienna,48.3538,11.7861,48.1103,16.5697,Unknown,medium,531.6670719805866,0
3c66e7,OCN1MN,Germany,1753811175,1753811175,11.9788,48.6507,11521.44,False,212.15,297.43,-6.83,,11856.72,1000,False,0,EDDM,LSZH,Munich Airport,Zurich Airport,Munich,Zurich,48.3538,11.7861,47.4647,8.5492,Unknown,medium,372.6033810834516,0
3c66e9,DLH5LE,Germany,1753811175,1753811175,9.6669,50.5184,4572.0,False,186.16,230.94,-10.73,,4739.64,1000,False,0,EDDF,EHAM,Frankfurt Airport,Amsterdam Schiphol,Frankfurt,Amsterdam,50.0379,8.5622,52.3105,4.7683,Lufthansa,high,490.8960156472752,0
3c66eb,DLH6RK,Germany,1753811174,1753811174,9.8972,49.6182,5265.42,False,193.79,304.62,-8.45,,5463.54,1000,False,0,EDDM,LOWW,Munich Airport,Vienna Airport,Munich,Vienna,48.3538,11.7861,48.1103,16.5697,Lufthansa,high,531.6670719805866,0
348207,VLG1WL,Spain,1753811174,1753811174,12.2702,45.4417,426.72,False,85.96,42.09,-3.58,,579.12,1000,False,0,EDDM,LIMC,Munich Airport,Milan Malpensa,Munich,Milan,48.3538,11.7861,45.6306,8.7281,Unknown,medium,454.5200241782972,0
4d203d,ICL602,Malta,1753811175,1753811175,5.0225,52.0722,9997.44,False,233.54,8.49,8.78,,10210.8,0113,False,0,EHAM,LFPG,Amsterdam Schiphol,Paris Charles de Gaulle,Amsterdam,Paris,52.3105,4.7683,49.0097,2.5479,Unknown,medium,441.5715720387802,0
4d2014,EWG4YB,Malta,1753811175,1753811175,8.0948,51.8148,10972.8,False,226.45,213.04,0.33,,11231.88,1127,False,0,EDDF,EHAM,Frankfurt Airport,Amsterdam Schiphol,Frankfurt,Amsterdam,50.0379,8.5622,52.3105,4.7683,Unknown,medium,490.8960156472752,0
3c66a9,DLH66Y,Germany,1753811174,1753811175,11.8188,47.8473,5166.36,False,190.44,178.14,9.43,,5334.0,1000,False,0,EDDM,LFPG,Munich Airport,Paris Charles de Gaulle,Munich,Paris,48.3538,11.7861,49.0097,2.5479,Lufthansa,high,1028.021477032484,0
3c66ab,DLH7E,Germany,1753811174,1753811175,11.3947,51.2385,10668.0,False,245.39,160.27,0.0,,10911.84,1337,False,0,EDDM,EDDM,Munich Airport,Munich Airport,Munich,Munich,48.3538,11.7861,48.3538,11.7861,Lufthansa,high,0.0,0
3c66b4,OCN1213,Germany,1753811175,1753811175,10.6318,49.2611,7467.6,False,214.76,308.87,-6.18,,7719.06,1000,False,0,EDDM,EDDF,Munich Airport,Frankfurt Airport,Munich,Frankfurt,48.3538,11.7861,50.0379,8.5622,Unknown,medium,403.7368321696943,0
3c66b3,OCN5CA,Germany,1753811174,1753811175,9.4252,49.8316,3322.32,False,168.45,301.89,-4.55,,3482.34,1000,False,0,EDDF,LSZH,Frankfurt Airport,Zurich Airport,Frankfurt,Zurich,50.0379,8.5622,47.4647,8.5492,Unknown,medium,285.6288450490251,0
3c66b7,OCN6U,Germany,1753811175,1753811175,6.3794,46.1688,11574.78,False,239.94,49.0,0.0,,11993.88,5215,False,0,LIMC,LSZH,Milan Malpensa,Zurich Airport,Milan,Zurich,45.6306,8.7281,47.4647,8.5492,Unknown,medium,204.5512872959248,0
4d2020,WZZ84QR,Malta,1753811175,1753811175,9.8135,51.9753,10972.8,False,221.3,240.93,0.0,,11201.4,0626,False,0,EDDF,EDDM,Frankfurt Airport,Munich Airport,Frankfurt,Munich,50.0379,8.5622,48.3538,11.7861,Unknown,medium,403.7368321696943,0
300371,LSA203,Italy,1753811175,1753811175,9.0908,45.947,8801.1,False,228.01,326.6,-10.73,,9144.0,1000,False,0,LIMC,LSZH,Milan Malpensa,Zurich Airport,Milan,Zurich,45.6306,8.7281,47.4647,8.5492,Unknown,medium,204.5512872959248,0
4b17dd,HBJAZ,Switzerland,1753811175,1753811175,5.87,46.5944,3832.86,False,179.8,194.08,-12.68,,3992.88,1000,False,0,LSZH,LIMC,Zurich Airport,Milan Malpensa,Zurich,Milan,47.4647,8.5492,45.6306,8.7281,Unknown,medium,204.5512872959248,0
4b17df,SWR9YH,Switzerland,1753811174,1753811174,7.7482,47.7436,4739.64,False,191.81,140.33,-10.4,,4937.76,1000,False,0,LSZH,LOWW,Zurich Airport,Vienna Airport,Zurich,Vienna,47.4647,8.5492,48.1103,16.5697,Swiss International,high,893.1549982028931,0
4b17fc,SWR737H,Switzerland,1753811174,1753811175,5.6022,46.3213,3642.36,False,195.19,151.68,-16.58,,3817.62,2036,False,0,LSZH,LOWW,Zurich Airport,Vienna Airport,Zurich,Vienna,47.4647,8.5492,48.1103,16.5697,Swiss International,high,893.1549982028931,0
398561,AFR18RM,France,1753811174,1753811174,6.5676,46.4951,10972.8,False,220.66,299.31,0.33,,11361.42,1000,False,0,LFPG,EDDF,Paris Charles de Gaulle,Frankfurt Airport,Paris,Frankfurt,49.0097,2.5479,50.0379,8.5622,Air France,high,677.2728443347851,0
